Volume,Daily_Change,PercentageChange,Direction
513573000,0.6936136060305991,2.954827174898837,Up
501257000,-0.7385867295149033,-3.056870471181004,Down
474866000,-0.4437528413292,-1.8967074057663589,Down
421890000,0.2138795567848213,0.9405713209788756,Up
474910000,0.5666835304347835,2.413174278296736,Up
524486000,0.466740814733388,1.965409568627421,Up
583253000,1.5131564937780837,6.301244067270257,Up
848547000,-0.2568568096593076,-0.9891462012585313,Down
432747000,0.2848410717675165,1.1126287330029794,Up
547408000,0.0189885156454145,0.0725710447287031,Up
797295000,0.0429772152410414,0.1627291434939747,Up
564889000,0.0759578684142816,0.2802884538616108,Up
454920000,-0.2518603765757099,-0.9322659444176976,Down
361026000,-0.3058293097263984,-1.140215959597783,Down
356104000,-0.036980040002895,-0.1399049246547916,Down
393694000,0.1589099058065848,0.5927250134492079,Up
364516000,0.1539135253926531,0.565571001856418,Up
433933000,0.6366461262543766,2.347093043195194,Up
398716000,0.4557453073079003,1.657636996946255,Up
368592000,-0.512714677716378,-1.834372078805429,Down
515015000,0.0519710744305577,0.193820287224846,Up
397654000,0.4527486231921607,1.7040363699188834,Up
395279000,0.7555793664779031,2.81847861942746,Up
314378000,-0.5546910967642766,-2.0018766647763337,Down
446259000,-0.8745124544930505,-3.196930848265568,Down
353615000,-0.2708489409456831,-1.0136901175522968,Down
395660000,0.2538581977750525,0.9583448266729904,Up
321471000,0.4367568146192297,1.6450226458604695,Up
604812000,0.1339242200849355,0.4866845830289218,Up
358660000,0.5696821522760658,2.083256070877159,Up
427713000,-0.5666835025523227,-2.049074645359357,Down
345103000,0.166906780595081,0.6196193936425991,Up
339282000,0.0289831740080508,0.1073532302561487,Up
378527000,-0.8365336913926029,-3.091069948093451,Down
406337000,-0.0459758080047301,-0.170363058100958,Down
377161000,-0.1369247065745149,-0.5006798715162313,Down
292216000,0.5237082456071391,1.9247021506134816,Up
570329000,1.0694035314370254,3.843389687355137,Up
402730000,-0.4697393703234667,-1.6387769027265475,Down
383387000,-0.0379789354703632,-0.1364946357875263,Down
321850000,-0.0889492092150696,-0.3218646615006231,Down
361494000,0.8535242644187022,3.0690723963073645,Up
344979000,0.6286492716446226,2.2053142283717264,Up
314869000,-0.3278182719827498,-1.1349909008402468,Down
369350000,-0.1199320864644342,-0.4137181015577527,Down
322149000,-0.3178236370428919,-1.10050108826332,Down
274222000,-0.1888938791298784,-0.6624809158161895,Down
293926000,0.4447518328808897,1.560964304318851,Up
